"muck_org","V1","d0","d1","d2","d3","d4","source","Source","avg_align","followers_count","friends_count","lang","media_handle","media_name","muck_role","muckrack_slug","protected","status_coordinates","status_lang","statuses_count","utc_offset","verified","mean_ideology_following","n_pol_follows","total_articles","dem","rep","lo"
"",6549,0.0195112269691,0.0205145943165,0.0251622008723,0.00564875669103,0.0115766568048,3004880683,"",NA,44,646,"en","","","","",FALSE,"","en",132,"None",FALSE,-1.54899194088,5,NA,NA,NA,NA
"",6552,-0.0132896679394,-0.00145926180712,0.00452958351115,-0.000466959014288,0.005920401419,3005782826,"",NA,4,82,"en","","","","",FALSE,"","es",11,"None",FALSE,-0.324847501611,3,NA,NA,NA,NA
"",6553,0.00133547146523,-0.0050638320804,0.00972306710679,0.00633325872366,0.00766223880781,300636785,"",NA,20,251,"en","","","","",FALSE,"","en",87,"None",FALSE,-1.85370474836,3,NA,NA,NA,NA
"",6554,-0.010481745706,-0.00232462636768,0.0038492027572,-0.00823543668995,0.00691657522147,300645029,"",NA,209,548,"en","","","","",FALSE,"{u'type': u'Point', u'coordinates': [-81.78479, 41.31472]}","en",386,"-14400",FALSE,-0.0329881058895,6,NA,NA,NA,NA
"",6555,0.00152164457994,-0.0148213683033,-0.00293044495523,0.00643627499298,0.0067068037583,3006648124,"",NA,320,423,"en","","","","",FALSE,"","en",8564,"None",FALSE,-1.39647307286,8,NA,NA,NA,NA
"",6556,0.00301483708309,-0.00425144721631,0.00174037116636,-0.0141028743816,0.00649443326402,30068040,"",NA,763,1622,"en","","","","",FALSE,"","und",725,"-14400",FALSE,0.809908583016,3,NA,NA,NA,NA
"",6557,-0.00358817229075,-0.0157881265949,-0.000137624507326,0.00558763909325,0.00512305513235,30074986,"",NA,78,194,"en","","","","",FALSE,"","en",2796,"-21600",FALSE,-0.920599651285,8,NA,NA,NA,NA
"",6558,-0.00164689109551,-0.00607285554662,0.00471205408311,0.00591213984444,0.00726357199309,30075306,"",NA,389,750,"en","","","","",FALSE,"","en",392,"-25200",FALSE,-1.72092443855,3,NA,NA,NA,NA
"",6559,-0.00932853088269,-0.00305537268754,-0.000821298089486,-0.0139056289534,0.00537447326021,300791003,"",NA,31,107,"en","","","","",FALSE,"","en",45,"None",FALSE,1.15541329583,3,NA,NA,NA,NA
"",6560,-0.0012760320177,-0.00173536623373,0.00176480784382,-0.00197146240455,0.00298679429464,300832009,"",NA,40,111,"en","","","","",FALSE,"","en",175,"None",FALSE,1.11774792645,3,NA,NA,NA,NA
"",6561,0.00060618596523,-0.00540981795339,0.00137098953271,-0.0112626457413,0.0142828593944,30090766,"",NA,1936,4199,"en","","","","",FALSE,"","en",4360,"-14400",FALSE,0.080300709108,4,NA,NA,NA,NA
"",6562,-0.0036571406367,-0.00294282765304,0.00266107735574,0.00124265361325,0.00261786818106,3009305673,"",NA,142,170,"en","","","","",FALSE,"","en",533,"None",FALSE,-1.39064728968,3,NA,NA,NA,NA
"",6563,0.00566197283846,-0.00622264335635,0.0104263124921,0.0070904495549,0.00893067135505,300970090,"",NA,127,485,"en","","","","",FALSE,"","en",1960,"-14400",FALSE,-2.06586916287,3,NA,NA,NA,NA
"",6564,-0.0106546694189,-0.0118746171983,0.00274632548419,0.00742631085768,0.0101486735217,301007427,"",NA,1231,1997,"en","","","","",FALSE,"","en",734,"-18000",FALSE,0.222451334688,5,NA,NA,NA,NA
"",6565,0.00186557729081,-0.00378142015296,-0.00407886429748,-0.012050188858,0.00506956334151,3010236993,"",NA,107,204,"en","","","","",FALSE,"","en",1337,"None",FALSE,1.08551740633,4,NA,NA,NA,NA
"",6566,-0.00435108841052,-0.00751906777466,0.00524997826129,0.00378577162119,0.00586033807528,3010282206,"",NA,100,289,"en","","","","",FALSE,"","en",263,"None",FALSE,-1.63010335445,3,NA,NA,NA,NA
"",6567,-0.00820724982605,6.11853959966e-05,-0.00168420756356,-0.0131680198084,0.0056174021131,30104534,"",NA,67,155,"en","","","","",FALSE,"","en",679,"-14400",FALSE,0.878110561002,3,NA,NA,NA,NA
"",6568,-0.00730004039198,-0.0107978316793,0.00240035309822,0.00429952333589,0.00572722364688,3010517766,"",NA,60,178,"en","","","","",FALSE,"","en",249,"None",FALSE,-0.776135847306,12,NA,NA,NA,NA
"",6570,-0.00447075731632,-0.0130524801918,0.00529965854096,0.00674020047841,0.00774136269248,3011254347,"",NA,26,254,"en","","","","",FALSE,"","en",335,"None",FALSE,-1.1431185019,6,NA,NA,NA,NA
"",6571,-0.00600133196115,0.0154500779565,0.0170601390987,-0.0070957200583,0.0128416841196,3011281793,"",NA,38,406,"en","","","","",FALSE,"","und",25,"None",FALSE,0.573299080794,6,NA,NA,NA,NA
"",6572,-0.00163392725417,-0.0137190626381,0.00247505480089,0.00732672283695,0.00734962845079,30115153,"",NA,18,163,"en","","","","",FALSE,"","en",311,"-18000",FALSE,-1.16244504247,9,NA,NA,NA,NA
"",6573,0.00357134733405,0.00332995842553,0.0131748172666,0.00605791508097,0.010526298964,301211630,"",NA,143,693,"en","","","","",FALSE,"","en",6,"-10800",FALSE,-1.55281630678,3,NA,NA,NA,NA
"",6574,-0.00504747999396,-0.0136106789296,0.00182456251944,0.00486935306765,0.00822531317664,30121994,"",NA,1312,3061,"en","","","","",FALSE,"","en",948,"-14400",FALSE,-1.52660079402,4,NA,NA,NA,NA
"",6575,-0.00262996116634,0.00441072180168,-0.0198010077321,0.00747942972952,0.0115510403534,301236433,"",NA,1756,1844,"en","","","","",FALSE,"","en",1193,"None",FALSE,-1.81986753436,3,NA,NA,NA,NA
"",6576,0.00754922502159,-0.0070902082878,-0.00238026790344,-0.00929798409981,0.00426430515321,3013505215,"",NA,97,354,"en","","","","",FALSE,"","en",30,"-14400",FALSE,0.803717198365,5,NA,NA,NA,NA
"",6577,0.00198977369257,-0.00187235930229,-0.00645665474649,0.00704873625438,0.0110366727407,30138047,"",NA,296,617,"en","","","","",FALSE,"","en",907,"-14400",FALSE,0.0249561661749,60,NA,NA,NA,NA
"",6578,-0.00762818882266,-0.00813418328279,-4.45985066877e-05,0.00661146191647,0.00810274774748,3014938181,"",NA,130,451,"en","","","","",FALSE,"","en",840,"None",FALSE,-1.44119753982,5,NA,NA,NA,NA
"",6579,0.000181831435109,-0.00294361888053,-0.00343858737509,0.00246581632836,0.00545945014542,3015816075,"",NA,407,978,"en","","","","",FALSE,"","en",354,"None",FALSE,-1.49616836961,4,NA,NA,NA,NA
"",6580,-0.00336000752736,-0.00568834658615,0.000842710814041,0.00499304570631,0.00604863878376,3015846998,"",NA,59,503,"en","","","","",FALSE,"","en",87,"-25200",FALSE,-1.80446712404,4,NA,NA,NA,NA
"",6582,-0.00601444128916,-0.0090244087043,-0.00106544007255,0.00287418370025,0.0029062387928,301646583,"",NA,155,457,"en","","","","",FALSE,"","en",206,"-21600",FALSE,-0.969105972094,5,NA,NA,NA,NA
"",6583,0.00121382803953,-0.0143916450165,-0.00479099211616,0.00977078346002,0.0101722494077,3016972422,"",NA,113,550,"en","","","","",FALSE,"","en",669,"None",FALSE,-1.17797889491,20,NA,NA,NA,NA
"",6584,-0.00481264070444,-0.00575003533887,-0.00101644469946,0.00183981457645,0.00305934337103,301771189,"",NA,19,41,"en","","","","",FALSE,"","en",283,"-25200",FALSE,-0.159911208262,5,NA,NA,NA,NA
"",6585,0.00978575602302,0.00400809204335,0.0132786838734,0.00658938957354,0.00830509176228,301797228,"",NA,430,1065,"en","","","","",FALSE,"","en",6135,"-25200",FALSE,-2.01255419207,3,NA,NA,NA,NA
"",6586,0.00922050215308,-0.00119280301986,0.00516604219738,0.0108638225747,0.0133809642024,301830909,"",NA,76,702,"en","","","","",FALSE,"","en",587,"None",FALSE,-1.35680788862,13,NA,NA,NA,NA
"",6588,-0.00862625926237,-0.00110182364609,0.000942827889794,-0.00205521062238,0.00453449145944,301843173,"",NA,168,397,"en","","","","",FALSE,"","en",906,"-14400",FALSE,0.518938237915,3,NA,NA,NA,NA
"",6589,-0.00694632849699,0.0133393210271,0.0158059805191,0.00259870347874,0.0106937711073,3018640905,"",NA,38,550,"en","","","","",FALSE,"","ht",19,"None",FALSE,-0.202902051949,4,NA,NA,NA,NA
"",6590,0.00857812617851,-0.0107412287359,-0.0065756037425,-0.00863005950907,0.0079922194771,301888789,"",NA,701,1361,"en","","","","",FALSE,"","und",1852,"-25200",FALSE,0.570458365136,12,NA,NA,NA,NA
"",6591,0.000812135891096,-0.003769995098,0.00622416581091,0.00283659454454,0.00466258933346,3019306773,"",NA,63,292,"en","","","","",FALSE,"","und",83,"None",FALSE,-1.47305589942,4,NA,NA,NA,NA
"",6592,0.00499123410534,-0.001265489297,-0.0112474192063,0.0110535563278,0.0121385548203,30197766,"",NA,65,462,"en","","","","",FALSE,"","en",320,"-18000",FALSE,-1.2019284677,8,NA,NA,NA,NA
"",6593,0.00142228486704,-0.000108166842573,0.00288285202235,0.00741793870221,0.0136307060164,3019839211,"",NA,919,2094,"en","","","","",FALSE,"","en",372,"-25200",FALSE,-1.30747641521,12,NA,NA,NA,NA
"",6594,-0.00343766275438,0.000709456016795,0.00171605880759,0.000542290774622,0.00186762132882,3019986023,"",NA,336,230,"en","","","","",FALSE,"","en",163,"None",FALSE,0.281551230464,4,NA,NA,NA,NA
"",6597,-0.00475525802828,-0.00784465091556,0.000376886352236,0.00381182018903,0.0037795115555,3022131383,"",NA,51,146,"en","","","","",FALSE,"","en",58,"None",FALSE,-1.89118732888,5,NA,NA,NA,NA
"",6598,-0.00558397403017,-0.00870688275112,0.00636658953605,0.0055447978331,0.00754510375868,30222738,"",NA,95,367,"en","","","","",FALSE,"","und",738,"-21600",FALSE,-1.00048709888,4,NA,NA,NA,NA
"",6599,-0.00497774759965,-0.00529566017472,-0.00690719640119,0.00620268807173,0.00756037318383,3022510798,"",NA,16,150,"en","","","","",FALSE,"","en",1429,"-14400",FALSE,-1.52756598265,4,NA,NA,NA,NA
"",6600,-0.0032363520164,0.0066745250328,0.0148632389145,0.00582928045108,0.0107079342268,30226258,"",NA,131,453,"en","","","","",FALSE,"","en",672,"-14400",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",6601,-0.00473660361323,-0.00645903406601,0.00437677645721,0.00345742091535,0.0048446620031,3023001702,"",NA,45,216,"en","","","","",FALSE,"","en",165,"None",FALSE,-0.201712683656,3,NA,NA,NA,NA
"",6602,-0.0129845324841,0.00130342937617,0.00280395957282,-0.00759329705408,0.0119396559535,3023136016,"",NA,7725,1673,"en","","","","",FALSE,"","en",1254,"None",FALSE,-0.0424176412431,11,NA,NA,NA,NA
"",6603,-0.00799413517485,-0.00190826075717,0.00274040140862,0.00117301498343,0.00495939809772,30236591,"",NA,1371,1794,"en","","","","",FALSE,"","en",1524,"-14400",FALSE,-0.964355729082,3,NA,NA,NA,NA
"",6604,-0.00786174693269,-0.00566671599619,0.000311175427369,0.00158092459944,0.00222767089733,30237566,"",NA,48,124,"en","","","","",FALSE,"","en",5,"-21600",FALSE,-0.73335466073,4,NA,NA,NA,NA
"",6605,0.012618997809,0.00207265994135,0.0103412098796,-0.00758750566592,0.0116733013793,30238627,"",NA,2050,2315,"en","","","","",FALSE,"","en",4578,"-18000",FALSE,0.165403364641,4,NA,NA,NA,NA
"",6606,-0.0109206111165,0.00641691592504,-0.00697112220565,-0.0221459044514,0.0135820652737,30246739,"",NA,91,549,"en","","","","",FALSE,"","en",454,"-18000",FALSE,0.706418447826,18,NA,NA,NA,NA
"",6607,-0.00819210898255,-0.0115775478615,-0.000356243439467,0.00571878762955,0.00832538868599,3025881401,"",NA,2662,320,"en","","","","",FALSE,"","",26,"-14400",FALSE,-1.31007040173,6,NA,NA,NA,NA
"",6608,-0.0153920530952,-0.00536958097408,0.00345826221997,0.000285490144008,0.00835147546678,3025958272,"",NA,49,283,"en","","","","",FALSE,"","und",52,"-25200",FALSE,0.198420536416,7,NA,NA,NA,NA
"",6609,-0.00554097419114,-0.00361424990493,0.000985322747816,0.00161357953566,0.00333075234679,30263351,"",NA,5,64,"en","","","","",FALSE,"","en",20,"None",FALSE,-0.629815517555,4,NA,NA,NA,NA
"",6610,-0.00159402175746,-0.00554425400566,0.00319255666591,-0.0110922692622,0.0132203356614,302634806,"",NA,777,2054,"en","","","","",FALSE,"","en",955,"None",FALSE,1.0143143237,3,NA,NA,NA,NA
"",6611,-0.00538851489319,0.00102304625281,0.0040378926959,-0.00673385396116,0.00711900735777,302650463,"",NA,935,1928,"en","","","","",FALSE,"","en",765,"-18000",FALSE,0.701586300392,3,NA,NA,NA,NA
"",6612,-0.00321261744165,-0.00165875989151,-0.00879719444529,0.00534317231449,0.00889986470567,30267729,"",NA,854,1308,"en","","","","",FALSE,"","en",9908,"-18000",FALSE,-0.807123831889,6,NA,NA,NA,NA
"",6613,-0.00142036129935,-0.00886353453935,-0.00561779327181,0.00487718164375,0.00477187055227,3027195857,"",NA,216,540,"en","","","","",FALSE,"","en",2321,"-25200",FALSE,-0.483342100567,8,NA,NA,NA,NA
"",6614,-0.0144104315939,-0.0011907772793,-0.00206703671885,-0.0214566249944,0.00929540884341,30272268,"",NA,67,203,"en","","","","",FALSE,"","en",2184,"-14400",FALSE,0.744112867159,6,NA,NA,NA,NA
"",6615,-0.0126187328057,-0.00598559856822,-0.00268353608247,0.00420479256309,0.00666374929623,3027464857,"",NA,465,419,"en","","","","",FALSE,"","en",1092,"None",FALSE,0.245458204872,5,NA,NA,NA,NA
"",6616,-0.0112691834289,-0.0111049092394,0.00468217003783,0.00506769232936,0.00761233696093,302783379,"",NA,197,657,"en","","","","",FALSE,"","en",1058,"None",FALSE,-1.85370474836,3,NA,NA,NA,NA
"",6617,-0.00800098824889,0.000197425384356,-0.000240672400924,-0.00553039363846,0.00300650533624,3028065383,"",NA,13,48,"en","","","","",FALSE,"","en",36,"None",FALSE,0.989325903434,3,NA,NA,NA,NA
"",6618,-0.00485123997034,-0.000885523095583,0.00126478224952,-0.00079654226181,0.00961082323766,302945319,"",NA,402,939,"en","","","","",FALSE,"","en",1119,"-14400",FALSE,-0.524481034249,26,NA,NA,NA,NA
"",6619,-0.00504975009211,-0.00332945767575,0.00176726692604,0.00352168321941,0.00545071624091,302945959,"",NA,135,304,"en","","","","",FALSE,"","und",12420,"-14400",FALSE,-1.33623966878,3,NA,NA,NA,NA
"",6620,-0.0158812610619,-0.00742045613615,0.00605738001158,-0.00198712153618,0.0138650183599,30295612,"",NA,1028,3058,"en","","","","",FALSE,"","en",354,"-21600",FALSE,0.214274761716,8,NA,NA,NA,NA
"",6621,0.00488423564715,-0.00973713488111,-0.00594027466105,-0.0257890943279,0.0121899061227,30300511,"",NA,248,731,"en","","","","",FALSE,"","en",1094,"-14400",FALSE,0.773565317225,20,NA,NA,NA,NA
"",6622,0.000894173720447,-0.0109876057908,-0.00046415469144,0.00710728499318,0.007514487334,30302361,"",NA,87,478,"en","","","","",FALSE,"","en",369,"-14400",FALSE,-1.52929548117,8,NA,NA,NA,NA
"",6623,-0.00191053629291,-0.00865016653849,0.00131784262557,0.00378168533312,0.003757172321,3031011790,"",NA,119,332,"en","","","","",FALSE,"","en",2309,"-21600",FALSE,-1.18727461023,3,NA,NA,NA,NA
"",6624,-0.00799779392553,-0.00317880089523,0.000531822849736,-0.00143003583624,0.00298130121709,3031582648,"",NA,85,119,"en","","","","",FALSE,"","en",61,"-14400",FALSE,-0.6392154121,4,NA,NA,NA,NA
"",6625,0.00442595584536,-0.00517441089292,-0.00831403857343,0.0101424982476,0.0101534354999,303184200,"",NA,139,509,"en","","","","",FALSE,"","en",3169,"-10800",FALSE,-1.2771337839,7,NA,NA,NA,NA
"",6626,-0.0043161611783,-0.00266618856291,0.00235981638495,0.00250533524691,0.00454018526174,303230280,"",NA,89,135,"en","","","","",FALSE,"","en",92,"None",FALSE,-0.781438490539,4,NA,NA,NA,NA
"",6627,-0.00375638072361,-0.00517597094681,0.00147040922989,0.00398346397294,0.00459480755101,30327820,"",NA,54,189,"en","","","","",FALSE,"","en",1314,"None",FALSE,-1.12639541148,3,NA,NA,NA,NA
"",6628,-0.0123667843671,-0.0142285641838,0.00171219199071,0.00465382688608,0.0064531757775,3033124820,"",NA,216,723,"en","","","","",FALSE,"","en",433,"None",FALSE,-1.30267603969,5,NA,NA,NA,NA
"",6629,-0.0105267269831,0.00713312012104,-0.00394873900403,0.0045181621646,0.0112271744436,30332844,"",NA,328,1245,"en","","","","",FALSE,"","en",464,"-14400",FALSE,-0.608837914161,3,NA,NA,NA,NA
"",6630,0.0055010479165,0.00405443386512,0.0120130539638,0.00467011892163,0.00813122419456,3033527776,"",NA,50,265,"en","","","","",FALSE,"","und",147,"None",FALSE,-1.57657593603,7,NA,NA,NA,NA
"",6631,-0.0092302563041,-0.00891169034045,-0.00482247589505,0.00605353547244,0.010209971235,303381368,"",NA,674,1514,"en","","","","",FALSE,"","en",11523,"None",FALSE,-0.606117197732,7,NA,NA,NA,NA
"",6632,-0.00285304557016,-0.00171994369927,0.011471260304,0.00531916485217,0.0124084761543,3033851782,"",NA,928,2668,"en","","","","",FALSE,"","en",1631,"None",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",6633,-0.00754239456462,0.011416092445,-0.00690020118395,-0.00645877410143,0.0144348500051,303421365,"",NA,711,1357,"en","","","","",FALSE,"","en",3888,"-18000",FALSE,0.781611461348,13,NA,NA,NA,NA
"",6634,-0.00611365251942,-0.00941150466989,0.0013917319027,0.0029074608463,0.00419508181182,3034432931,"",NA,187,302,"en","","","","",FALSE,"","en",390,"None",FALSE,-1.61519460363,4,NA,NA,NA,NA
"",6635,-0.00306447125791,-0.00869773409085,-0.00435842605973,-0.0227657146597,0.0132739545888,3034973671,"",NA,372,1108,"en","","","","",FALSE,"","und",8060,"-18000",FALSE,-0.13697936965,17,NA,NA,NA,NA
"",6636,-0.000966664753157,-0.00737542737083,-0.000926059230777,-0.0207869123321,0.00997864859938,303516609,"",NA,312,543,"en","","","","",FALSE,"","und",19217,"None",FALSE,1.01774721544,6,NA,NA,NA,NA
"",6637,-0.00473455784889,-0.00715627745166,-0.00092904711099,0.00413424241372,0.00469355804524,30352774,"",NA,21,69,"en","","","","",FALSE,"","en",813,"-14400",FALSE,-1.11862801666,5,NA,NA,NA,NA
"",6638,-0.00102328692359,0.0131161537808,0.0167490930775,0.00253829237718,0.0111747979855,30354151,"",NA,186,1348,"en","","","","",FALSE,"","en",1529,"-14400",FALSE,-0.8186429124,3,NA,NA,NA,NA
"",6639,-0.00403146142045,-0.00430357126222,0.00699618218967,0.0028380881037,0.00528813727411,303547317,"",NA,75,139,"en","","","","",FALSE,"","en",1243,"-18000",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",6640,-0.00811674244693,-0.0134267982166,-0.00216664930776,0.00644814295392,0.00656898147732,3035504870,"",NA,366,1467,"en","","","","",FALSE,"","en",945,"-25200",FALSE,-1.44123113587,6,NA,NA,NA,NA
"",6641,0.000180675001513,0.000550727422662,-0.00562192627986,0.00788489210795,0.00987316383298,303576300,"",NA,637,1274,"en","","","","",FALSE,"","en",5534,"-18000",FALSE,-0.590054632807,6,NA,NA,NA,NA
"",6642,0.00699815570119,-0.00964401239544,-0.00105343021395,0.0106235316279,0.013873183355,3036589138,"",NA,176,882,"en","","","","",FALSE,"","en",1569,"-14400",FALSE,-1.03034671447,23,NA,NA,NA,NA
"",6644,-0.00331294527139,-0.00719939715477,0.00265635646326,0.0031955604251,0.00335778240174,3037130198,"",NA,12,62,"en","","","","",FALSE,"","en",47,"None",FALSE,-0.761015353302,6,NA,NA,NA,NA
"",6645,-0.000398149046102,-0.00555738633535,-0.000465339870786,0.00637022309379,0.00848092853052,30376119,"",NA,421,842,"en","","","","",FALSE,"","und",923,"-14400",FALSE,-0.962137711967,6,NA,NA,NA,NA
"",6646,-0.00542124178081,-0.00834531937729,-0.00934368248777,0.0078117836994,0.0113578314426,3037982368,"",NA,89,980,"en","","","","",FALSE,"","en",144,"None",FALSE,-0.76324661371,39,NA,NA,NA,NA
"",6647,-0.00481984992806,-0.00957383561158,-0.0007650472436,0.00425309890347,0.00436664438539,3038297658,"",NA,113,182,"en","","","","",FALSE,"","en",480,"None",FALSE,-0.953542786327,4,NA,NA,NA,NA
"",6648,-0.0128917620775,-0.0065216322349,0.0011708162306,0.000864724608514,0.00442209137192,3038568722,"",NA,22,189,"en","","","","",FALSE,"","en",8,"None",FALSE,0.234325556451,9,NA,NA,NA,NA
"",6649,-0.00458504066911,-0.0026345035947,0.0084161436556,0.00471588619854,0.00837725271201,3038672556,"",NA,56,317,"en","","","","",FALSE,"","en",236,"None",FALSE,-1.66093477519,4,NA,NA,NA,NA
"",6650,0.00923214646625,-0.00529965756018,0.00847611309979,0.00803861499244,0.00889742575494,3039088995,"",NA,440,1413,"en","","","","",FALSE,"","en",200,"-25200",FALSE,-1.87950242096,3,NA,NA,NA,NA
"",6651,0.00078752560981,-0.00661525618071,0.00367957126809,0.00469432450824,0.00602047733664,303911944,"",NA,77,359,"en","","","","",FALSE,"","en",1917,"-18000",FALSE,-1.41011332825,4,NA,NA,NA,NA
"",6652,0.00285541415631,-0.00675475221637,-0.00744818246004,0.00599801377505,0.00772652780371,303940533,"",NA,1745,1114,"en","","","","",FALSE,"","en",5500,"-14400",FALSE,-0.518773335087,20,NA,NA,NA,NA
"",6653,0.00215756035037,0.00161887151559,0.00251136442305,0.000523872123274,0.00177029588212,3039608677,"",NA,6,102,"en","","","","",FALSE,"","en",12,"None",FALSE,0.853218220412,4,NA,NA,NA,NA
"",6654,-0.00987447172281,0.00636038378601,0.00424940038902,-0.0127646003297,0.00870147475892,3040039461,"",NA,189,1219,"en","","","","",FALSE,"","en",11929,"None",FALSE,1.32771811263,3,NA,NA,NA,NA
"",6655,-0.00340063232299,0.000919202599119,0.00259948439753,0.00438961003292,0.00626188859128,304154604,"",NA,214,438,"en","","","","",FALSE,"","en",2534,"-18000",FALSE,-1.25857739108,9,NA,NA,NA,NA
"",6656,-0.00231554833825,0.0103792190501,0.0103251322511,0.00161921307277,0.00597129095321,3041700636,"",NA,44,359,"en","","","","",FALSE,"","en",109,"None",FALSE,1.1490858219,3,NA,NA,NA,NA
"",6657,0.00475008536936,0.00495756290485,0.0143745524006,0.00234464072551,0.00910268290124,304195842,"",NA,1008,2534,"en","","","","",FALSE,"","en",819,"-14400",FALSE,0.138770382459,6,NA,NA,NA,NA
"",6658,-0.00565868633016,-0.012020164737,-5.1946166426e-05,0.00486772087092,0.00477722018941,3043478259,"",NA,496,448,"en","","","","",FALSE,"","en",770,"-14400",FALSE,-1.42007329434,4,NA,NA,NA,NA
"",6659,-0.0060362563858,0.0048859509078,-0.00593529146658,-0.0214166738692,0.0151743299076,3044160687,"",NA,1950,1979,"en","","","","",FALSE,"","und",1273,"-14400",FALSE,0.382942376291,20,NA,NA,NA,NA
"",6660,-0.0105154363395,-0.00112772582845,-0.000560210563293,-0.0035006637526,0.00346350074155,3044818210,"",NA,12,102,"en","","","","",FALSE,"","en",24,"None",FALSE,0.483333169551,7,NA,NA,NA,NA
"",6662,-0.000268678912192,-0.00682476225637,-0.00585561462881,0.00661508218403,0.00636302578153,304488351,"",NA,47,184,"en","","","","",FALSE,"","en",407,"-14400",FALSE,-1.55564692834,6,NA,NA,NA,NA
"",6663,-0.00178193491987,-0.00707091942653,-0.000156251833132,0.0051104679371,0.00505858470312,3044919670,"",NA,257,326,"en","","","","",FALSE,"","en",1342,"None",FALSE,-1.33871707364,4,NA,NA,NA,NA
"",6664,-0.0131909961721,-0.00714457114325,-1.10327604033e-05,0.00148868685675,0.00510731637942,3045122061,"",NA,25,159,"en","","","","",FALSE,"","en",4,"None",FALSE,-0.961111729377,4,NA,NA,NA,NA
"",6665,-0.00631985265913,-0.00286530300621,-0.00311540938092,0.000122719410006,0.00893927578396,30452443,"",NA,315,675,"en","","","","",FALSE,"","en",949,"-18000",FALSE,0.357644322249,64,NA,NA,NA,NA
"",6666,-0.00743764487915,-0.00298844577346,-0.000566316139811,-0.0194997378554,0.00766846728742,30453594,"",NA,44,171,"en","","","","",FALSE,"","en",1303,"-14400",FALSE,0.842330998902,4,NA,NA,NA,NA
"",6667,-0.0100178088959,0.00118028909744,0.00435002681044,-0.0181757995945,0.0105531626634,30455234,"",NA,128,583,"en","","","","",FALSE,"","en",504,"None",FALSE,0.795358876828,7,NA,NA,NA,NA
"",6668,-0.00389670457163,0.00915361109143,0.0107292348131,-0.00299257074555,0.0103546405528,30455654,"",NA,343,690,"en","","","","",FALSE,"","en",1234,"-21600",FALSE,0.682139766942,7,NA,NA,NA,NA
"",6669,-0.0086097290449,-0.0018094668278,-0.000188116059921,-0.00348747535837,0.0110772692118,3045796811,"",NA,68,530,"en","","","","",FALSE,"","en",104,"None",FALSE,0.370556133054,41,NA,NA,NA,NA
"",6670,-0.0122068879875,0.000644688223448,0.00281097178038,-0.0121905106817,0.00786182760889,304588432,"",NA,649,1510,"en","","","","",FALSE,"","en",3382,"-25200",FALSE,0.564117846385,4,NA,NA,NA,NA
"",6671,0.0108842920281,-0.0042943276754,-0.00392394116816,0.0110783274304,0.0137147802249,30462445,"",NA,453,1186,"en","","","","",FALSE,"","en",1145,"-14400",FALSE,-1.01998906184,25,NA,NA,NA,NA
"",6672,0.00669398804041,-0.000236945806219,0.016628533981,0.00755033133648,0.0109695793236,304633466,"",NA,154,708,"en","","","","",FALSE,"","en",145,"-14400",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",6673,-0.00959953776626,-0.00721489091486,-0.0070159800121,0.00736010070101,0.0101380948189,304644511,"",NA,282,431,"en","","","","",FALSE,"","en",652,"None",FALSE,-0.74026624274,4,NA,NA,NA,NA
"",6674,-0.00377521247174,2.77032052286e-05,-0.00187645629116,-0.00875941258099,0.00365240464059,3047614260,"",NA,9,59,"en","","","","",FALSE,"","und",143,"None",FALSE,1.23378777217,4,NA,NA,NA,NA
"",6676,-0.00331560564397,-0.0197880545514,0.000474876503667,0.00803402925264,0.00827498768939,3048151923,"",NA,524,2255,"en","","","","",FALSE,"","en",1407,"None",FALSE,-1.36046638782,5,NA,NA,NA,NA
"",6678,-0.00402287149314,-0.00195121129051,0.00140835031494,-0.0178064596882,0.00808921429031,3049477381,"",NA,265,428,"en","","","","",FALSE,"","en",9276,"None",FALSE,1.15541329583,3,NA,NA,NA,NA
"",6679,-0.00335104684213,-0.0102897030671,-0.00168378783537,0.00587803167655,0.00731441441161,305001025,"",NA,2745,1522,"en","","","","",FALSE,"","en",24192,"-18000",FALSE,-1.03198328525,3,NA,NA,NA,NA
"",6680,0.003607513414,0.0312693445661,0.0301156723632,0.00159643277023,0.0166542909886,3050044965,"",NA,206,2883,"en","","","","",FALSE,"","en",1184,"-18000",FALSE,-0.324847501611,3,NA,NA,NA,NA
"",6681,-0.00526734223507,-0.00501909315792,-0.00225565746689,0.00283919398545,0.00314276843163,3050520231,"",NA,208,171,"en","","","","",FALSE,"","en",198,"None",FALSE,-0.804385994415,6,NA,NA,NA,NA
"",6682,0.00785968965104,0.00585626318385,0.0201962241807,-0.0032249419297,0.015396023776,305124754,"",NA,952,2252,"en","","","","",FALSE,"","en",2798,"-18000",FALSE,0.878913696135,4,NA,NA,NA,NA
"",6683,0.0030831759445,0.00084544615254,0.0137600107318,0.00555331714945,0.00921726711808,3051567562,"",NA,54,326,"en","","","","",FALSE,"","en",227,"None",FALSE,-1.32945668532,4,NA,NA,NA,NA
"",6684,-0.00888455464431,-0.0135100938704,-0.00427363390773,0.00709125215102,0.00677507619325,3051648650,"",NA,141,410,"en","","","","",FALSE,"","en",321,"None",FALSE,-1.47429630397,5,NA,NA,NA,NA
