"V1","d0","d1","d2","d3","d4","ideology"
700,0.00450636641806,0.00222498138113,-0.00417424255532,-0.00177938247743,0.00226076188541,1.11927860884
701,0.0122659198163,0.0272825937336,-0.0493280255608,0.0153814242016,0.0220999821429,NA
702,-0.0110934373959,-0.0167646485733,0.00192228301854,0.00729892643427,0.0139624714627,NA
703,0.0223278513147,-0.0181116275281,0.00961850009929,-0.00814273756842,0.0185607604689,NA
704,0.00888376632704,0.0236904439048,-0.0364976764143,0.0072582041619,0.0170014612105,NA
705,-0.00301595917194,0.00717521675527,-0.0071932568513,-0.00699825147771,0.00765684898615,0.515376665854
706,0.0135566353124,-0.0136974668526,0.00648651613126,-0.00112583699507,0.0118691038495,NA
707,-0.0076047732105,0.0402999864213,0.0260224936422,-0.00145021814245,0.021976031998,NA
708,-0.0379300609778,-0.0589404851777,0.00696363707187,0.0298507017861,0.0355660408459,NA
709,0.0246714558306,-0.00674697594296,0.00974267217202,0.0137098427625,0.0152445956302,NA
710,-0.00172001987208,-0.00505213027781,-0.0108644822705,0.0137991259898,0.0193276073996,NA
711,0.0202303377056,0.0209738081332,0.0318752182349,0.0100993677743,0.0245541909215,NA
712,-0.0255135415452,-0.0185231740953,0.00480340254323,0.00458201813919,0.0151467034446,NA
713,0.0057695571976,-0.0195330405474,-0.00468925770516,0.0132306898024,0.0116907159224,NA
714,0.0178188358687,0.0142531815202,-0.039005894471,0.0165844119637,0.0177334565991,NA
715,0.0081810864385,-0.000610792507336,-0.00150572648191,-0.0209153313325,0.0120619913419,NA
716,0.0112993566,0.0310867793159,0.0316703646431,0.00365941672765,0.0256070759461,NA
717,-0.00735260742521,0.0106662555273,0.0105232720547,0.000682377861046,0.0133566626208,NA
718,-0.0063718969889,0.00796211233698,0.00675687515557,0.00142691077765,0.0115456872643,NA
719,-0.0150336203049,0.0116642471604,-0.00735635742107,-0.00185103406713,0.0160151331508,NA
720,0.000321930458687,0.00228052440389,-0.00159754580168,0.000735757810562,0.014329335049,NA
721,-0.00376587154572,-0.00918899341768,0.00373545489793,0.00972927750176,0.01473861246,NA
722,0.00529507801993,0.00696550213177,-0.00655356003679,0.00208883959762,0.00477187882678,-0.824479485914
723,0.00810339320783,0.0382026686748,-0.0448937744616,0.0082361076734,0.015218051406,NA
724,0.00172982733561,0.00174776802966,-0.00239850165866,-0.0279559588514,0.0130369090689,NA
725,-0.00870279678095,0.00322320352944,0.0143512453101,0.0016898111352,0.01554848847,NA
726,-0.0103227278741,0.000718236574259,0.00738725928487,0.00599792341233,0.0213747414294,NA
727,0.0154590020804,-0.0102111522558,-0.00677710122595,-0.0345289269016,0.0152920581098,NA
728,0.0246765705053,0.00512833066846,0.0174708095477,0.00892003236713,0.0129069155094,NA
729,0.00724115894086,0.0214508451684,0.0205517849688,0.00752900545026,0.0206925262557,NA
730,0.00400189930607,0.00548286653806,-0.00672424364075,0.00116203957336,0.00407465687169,-0.989583082387
731,-0.0168349356958,0.029863226579,0.0140205518246,-0.00142472912141,0.0170085991626,NA
732,0.0102321499875,-0.000337994983818,0.0171174177541,0.00501269928493,0.0117539228692,NA
733,0.0209759640179,-0.0178562702859,-0.00632630425953,0.012396583362,0.0117820722827,NA
734,0.0190096640179,0.0268787458863,0.0421405964335,0.00616566227114,0.0262454985434,NA
735,0.00581661479392,0.00257141851323,-0.00871354066409,0.00457975718275,0.00689732707624,-1.23551370768
736,0.00635549160363,0.0188495973044,-0.0289417546424,0.014465309974,0.0197275692413,NA
737,0.00732698517964,0.0159233225367,0.0162043148257,0.00192880399662,0.0131002250746,NA
738,0.00579515388122,0.000964410971161,-0.0133265651105,-0.0184696673542,0.015903121748,NA
739,-0.0485151662498,-0.027421004314,-0.00235308070333,0.00893161865561,0.0345565256025,NA
740,0.00929186824418,0.0149140455784,0.0184124122204,-0.00221620958606,0.0126348927555,NA
741,0.0215237671242,-0.00573160886198,0.00289353258484,0.0187270133345,0.0205337773623,NA
742,-0.0119894274195,-1.50822801793e-05,0.00724588055911,-0.0282023052088,0.0154445351796,NA
743,0.00200235476015,0.000708368089057,0.0234381723249,0.00921648579833,0.0240753409011,NA
744,0.0129041374436,0.0201411738947,0.0222489472292,-0.000757049919965,0.0120924834003,NA
745,-0.0102443668155,-0.0120902755407,0.00831486533703,0.00325242680689,0.0181528660496,NA
746,-0.012141829194,0.0181550171131,-0.0134849266548,0.0111507364071,0.0267004756794,NA
747,-0.0117498599481,-0.0115827493561,0.00500188196296,0.00496343913036,0.0117860753365,NA
748,-0.0166288096827,0.00558554354751,0.0133744930121,-0.0195398238074,0.0170505156512,NA
749,-0.0175296243256,-0.018636674411,-0.00875577947351,-0.0151741008439,0.0326017557277,NA
750,0.0193508145814,-0.014625294237,-5.59596799213e-05,0.00956418877007,0.011008475819,NA
751,-0.0152740947899,-0.00235872666965,0.00010187549062,0.00507298102279,0.0148608629232,NA
752,-0.0291282173767,0.0237371684225,0.0271517645536,-0.0313038801904,0.0307848099128,NA
753,-0.00803921959168,-0.000294324257617,0.00695557421048,0.0037041795632,0.010265981609,NA
754,-0.0141272259973,0.00484945226427,-0.00131276681413,0.0113927900689,0.0290303741448,NA
755,0.00725292038491,-0.018594792535,-0.00879237681224,0.0173236034563,0.0183661986016,NA
756,0.00469167573128,0.00779463428115,0.0175738666877,0.00297969703556,0.0128183851338,NA
757,0.0159604601261,-0.0233551332349,-0.00110540160063,-0.0204115650832,0.0200935365523,NA
758,-0.0208972630516,-0.000112346722629,0.00709271981913,0.00148879841517,0.0227912441957,NA
759,-0.0153813935158,0.0314460575889,0.0162765768984,-0.00186924180392,0.0169943123438,NA
760,0.0073786375339,-0.0218258580319,0.0312457281667,0.0217168231668,0.0311991394706,NA
761,-0.00191903529065,-0.000911423182381,-0.0241944487742,0.0160514329278,0.0198501055102,NA
762,-0.0117716249727,-0.0142805650795,0.00347952421913,0.00616356565578,0.011637162086,NA
763,0.0472795176192,-0.0268745625319,-0.00546130376659,-0.033157311447,0.0118585542127,NA
764,-0.0166354808008,-0.011081160734,-0.00278012553578,-0.0718269593166,0.0307915224194,NA
765,0.054689034009,-0.0348247438947,-0.00682994526415,-0.0500974512729,0.0207532242238,NA
766,0.0600825715951,-0.0328483597482,-0.00635605084805,-0.0448251775984,0.0165675716489,NA
767,0.0314237356514,-0.0213732563575,-0.00825820179464,0.011174151041,0.0162205711271,NA
768,-0.00759200776951,0.0239671947739,0.0161858515355,-0.00127974080461,0.0117041676728,NA
769,0.00401603885074,-0.00222401916787,-0.00374632385835,-0.0282089968415,0.0130221074112,NA
770,-0.00701829956875,0.0171829277138,0.0173738419825,0.00107964935517,0.0184799288207,NA
771,0.00854996716224,0.0149770761704,0.0195022933269,-0.00319071711713,0.0124195036335,NA
772,-0.0137591299392,-0.0109824257293,-0.00910125329742,0.0176081119892,0.0303863165675,NA
773,-0.00283564174003,-0.0130317385919,-0.0023659048594,0.00936366701255,0.011281598042,NA
774,0.00352406287363,0.0367612366502,0.0292328629336,0.00124203139749,0.0165946093175,NA
775,0.0395437258403,-0.020489010905,-0.00763171735828,-0.0260497465579,0.0121016196546,NA
776,-0.000913816997144,0.0140876295993,-0.0116194595742,0.00602723329222,0.0200999513777,NA
777,-0.0097637012731,-0.0244121018258,0.000272639255063,0.0119690618596,0.0153621208959,NA
778,-0.0101756652584,0.00453597760007,-0.00104677785939,-0.0162272882132,0.0133113975595,NA
779,0.00400626218489,0.0398251412881,-0.0560606664279,0.0134999498569,0.0201802040587,NA
780,-0.00312386667191,-0.00718345660351,0.00353421210129,0.00688222937468,0.0110898571944,NA
781,0.00602688293948,0.0055790964252,-0.00441273050003,0.00283377935507,0.00563612466131,-1.0552253278
782,-0.00773666919096,0.00433293426926,0.00416562395175,0.00514431581892,0.0140772053569,NA
783,0.00560579715641,0.00564732055132,-0.0046156566958,0.00119892164782,0.0038712291632,-0.387468610233
784,-0.0116956899711,0.0240894859507,0.0170366815177,-0.00678041138322,0.0145084618458,NA
785,-0.00596183398168,-0.0101572232846,0.0105767563637,0.00480360715214,0.0157961045643,NA
786,-0.0239288392151,-0.00508501863568,0.0133302591555,0.00197317962133,0.02242123062,NA
787,0.00725994809309,0.0133556362103,-0.0398059634438,0.0178949171788,0.022573866531,NA
788,0.0163175999408,-0.0123003745245,-0.0181682188581,0.0148781768492,0.0135390195816,NA
789,-0.00961430162418,0.00219690625062,-0.000961161705569,-0.027280534567,0.0194265180318,NA
790,0.00668939245263,0.0406924250643,-0.0514053455735,0.00702866056075,0.019046898477,NA
791,0.000622349419405,-0.0357223006953,-0.0123648289864,0.0221348035852,0.0226927818278,NA
792,-0.00470554796723,0.0191229556138,-0.0423540052065,0.0143949968624,0.0203837108246,NA
793,-0.00198679188091,-0.0241679604997,-0.0173053535117,0.0232801004694,0.0277707959565,NA
794,-0.00324297952802,-0.0216703659868,-0.00345315601941,0.0127967526644,0.0139892966702,NA
795,0.00181923839519,-0.0016123787489,0.000597601578757,0.00547648129485,0.0152287339618,NA
796,0.0136084541377,-0.0116394726527,-0.0102225875535,-0.0474100737615,0.0213472160044,NA
797,-0.00756297004135,-0.00509008741154,-0.000467937058601,0.00756363319431,0.0121281930269,NA
798,-0.00788471748794,-0.00531651198916,-0.0304684142874,0.0233585885499,0.029239845658,NA
799,0.00544586575847,-0.0350600601518,-0.00970489959696,0.0212223373793,0.020215247338,NA
800,-0.012627544348,-0.0273131387745,-0.0326997968606,0.0288385267508,0.0328895261235,NA
801,0.0025221805984,0.00617194544678,0.0138206980213,0.00504519284751,0.014181744563,NA
802,0.00649480744441,-0.0260318104889,-0.0143666388977,0.021586448707,0.0207604883552,NA
803,0.0275313949662,0.00345595396187,0.0201635279782,0.0131385220697,0.0217758021382,NA
804,-0.0239947339794,0.0128946259255,0.0149888688815,-0.00289270377601,0.0163414223755,NA
805,-0.00242635823805,-0.00855464183688,0.00267152294721,0.00931028619155,0.0151562631597,NA
806,0.00445353133719,0.0210362022917,-0.0403527843479,0.0123212740639,0.0158171463841,NA
807,-0.0063370864452,-0.00621757309015,-0.00871769471176,-0.0491338475763,0.0275521361621,NA
808,0.000714386752871,-0.0108299903828,-0.0118621261593,0.0162920475984,0.0185334869978,NA
809,-0.0137970710958,0.011396519247,-0.00198012980074,0.00978624448755,0.0315710544244,NA
810,0.00137053929949,0.0241687319084,0.0324391112564,-0.0104289977124,0.0198748908274,NA
811,0.00347303631108,0.0215156185932,0.0224465535831,-0.00776082262503,0.0143122170575,NA
812,-0.0164175731203,0.00715339750642,-0.008911748148,-0.0459571738879,0.0273429270531,NA
813,0.000118133873221,0.000307547198602,-0.00334208084287,-0.0279115507642,0.0138657932283,NA
814,0.0057669087668,-0.0045422674941,-0.00820010630049,-0.027622317971,0.0128705194745,NA
815,-0.0270326862408,-0.01119609927,0.0142623159622,0.00131818475457,0.0281167877688,NA
816,-0.0041623634813,-0.012931437853,-0.00285384276227,0.0107869643105,0.0135281559074,NA
817,0.00381707733876,0.017193915004,0.00385362318474,0.00504835693415,0.0176117740841,NA
818,-0.00643721423706,-0.0207125565587,0.00308537994027,0.0141029644252,0.0172335011624,NA
819,0.00394287327561,0.0139983341597,0.0198389661546,-0.00187182183256,0.0133560319295,NA
820,0.0255400233153,0.00451969646433,0.027410414309,0.0115027833765,0.0177664754906,NA
821,0.00525225856046,0.0251804548869,-0.0436128842457,0.0128104544574,0.0155260167931,NA
822,0.00728771066002,0.000328022641385,-0.0160162473778,0.00824938830473,0.0134900072269,-1.07405737525
823,0.0138352743415,-0.0158289294768,-0.00557992535587,-0.0390627763477,0.0157402430559,NA
824,0.0236461544065,0.0198287232997,0.0254694388392,0.0129178515545,0.0187388258012,NA
825,0.00221468065111,-0.00694306672474,-0.018998132691,0.012512904587,0.0137055460621,NA
826,0.00725407302285,-0.0239571998651,-0.00726979937242,0.0192553005501,0.0182669157305,-1.82708238035
827,-0.0059460996502,0.000173019468997,0.0084646927688,0.00369389006684,0.0132032667426,NA
828,-0.011810645238,-0.0263774161973,0.00193411440244,0.0255991699977,0.0321739480479,NA
829,0.00528648184972,0.00653608364976,0.0118840276001,0.00546902348319,0.0130660803158,NA
830,-0.00774086024992,0.00282681627494,0.00253203703563,-0.0364583977557,0.0165915300262,NA
831,0.0162278258659,0.0194999903379,0.02692005715,0.00599346533499,0.0162198504354,NA
832,0.00586418636716,0.0383933265621,-0.0564363862459,0.0108611250465,0.020461455147,NA
833,-0.00702081187536,0.00678088295077,0.0225117560286,-0.000856303428934,0.0223672431875,NA
834,-0.0127151452725,-0.0334754625019,-0.00388314508053,0.0286156637987,0.032531972157,NA
835,0.0210031500505,-0.0194106429433,-0.00902934530266,0.0106313397471,0.0134148832389,NA
836,0.00127810245052,0.0209546848218,-0.00511279511918,0.0111044693977,0.0241653701849,NA
837,0.0073038360285,-0.00973200038246,-0.0162436331249,0.020594872687,0.0232986171363,NA
838,-0.0104427211485,0.0327487476686,0.015630672012,0.000673591682449,0.014962600746,NA
839,-0.00878237530743,0.00118950431682,0.00664861905812,-0.00419393350581,0.0139950990755,NA
840,0.0225528212683,0.00452471327003,0.0193172900816,0.0131077827745,0.0164890226258,NA
841,-0.0067424147875,0.00249544655528,0.00651347210269,-0.00126081528433,0.0114527508968,NA
842,-0.0067781412305,-0.00455935908352,-0.00276381080056,0.0053902579653,0.0120314699589,NA
843,0.00827872881412,0.00773587578549,0.0149465935808,0.00822544657362,0.0150564270576,NA
844,0.00456919318191,0.0177890702242,-0.00194577878388,0.00971865902493,0.0196221875539,NA
845,-0.00525748859014,0.00556440045885,0.00665515985665,-0.00760136179175,0.0158757104283,NA
846,0.0130414314139,0.00446548703833,-0.0338282239363,0.0215272582957,0.0232852590522,NA
847,-0.0024256349279,-0.00314506896648,0.00498086229814,0.00633622662535,0.0117437243529,NA
848,-0.00698709581765,-0.00197795035235,0.00584439888025,0.000695328638672,0.0114860139907,NA
849,0.00379699555384,0.0142998771662,0.0205899670725,-0.000183606051063,0.0150814543584,NA
850,0.0217349023868,0.0226537272346,0.0165376167791,0.00893327583681,0.0210460571899,NA
851,-0.0205171538019,-0.0226526529555,0.00311539701983,0.00902945783543,0.014445377384,NA
852,-0.0390575682269,-0.00333491449553,0.00220188394955,-0.0658692050361,0.0343032813906,NA
853,-0.00252463173333,0.0395312702015,0.0364005279383,0.00422155715309,0.0286697027406,NA
854,-0.0101880934148,-0.0135664035496,0.0044983374632,0.0077689440175,0.0132838808999,NA
855,0.000128706006826,0.0154314086483,-0.00143746178409,-0.0106858261769,0.0259005751506,NA
856,-0.0129984334601,0.00442256632238,-0.0207131983047,0.00681806282727,0.0152711579424,NA
857,-0.0317911942248,-0.0315698745084,0.013276131643,0.0142415742156,0.0330795729525,NA
858,0.00144525589295,0.0140232768571,0.0210025409264,-0.00158652514822,0.0135842621179,NA
859,-0.00749950163247,-0.0271178427645,-0.0132669656189,0.0253304409656,0.0314602458074,-1.59119168782
860,0.0123813846568,0.0159645033765,0.0186842216622,0.00327333847339,0.0117666177463,NA
861,-0.00658622452444,0.00450841340603,0.000782847226489,0.00414354893645,0.0142170693775,NA
862,0.00194565691703,0.00874409899999,-0.00949755246488,-0.00221861425922,0.00428061769701,0.641356559999
863,0.0212615365426,0.0148071596887,0.00765676054515,0.0106479346497,0.0188759877275,NA
864,0.0216649232807,-0.019706202563,0.00822504749192,-0.00551698776769,0.0158327289353,NA
865,0.00450257621463,0.00624654303433,-0.0063636885557,-0.0027218900108,0.00391253513895,1.46902869656
866,0.000772895542099,-0.00982373826824,0.00021838910603,0.009622165708,0.0126687874171,NA
867,-0.0131557998709,0.0109858181699,-0.00353955973866,0.00443730958573,0.0170868727946,NA
868,-0.00738572026137,0.00581427338094,-0.0176079163,-0.0386516343888,0.0226012821971,NA
869,0.017737692932,0.023225197033,0.0165595345874,0.00905443536581,0.0139494137654,NA
870,0.0084960684509,-0.00391879895641,-0.00390225091327,-0.0270164582308,0.0142807294716,NA
871,0.0262955639015,0.00301749076268,0.0155586166117,0.019509309574,0.0229204613281,NA
872,-0.00230424550077,-0.021713600535,0.00268869848084,0.010355011403,0.0115617066917,NA
873,0.0156761575426,-0.00148534240641,-0.0198114750467,0.0130396145119,0.014706404636,NA
874,-0.00792078175838,-0.0252383550048,0.000186122273232,0.0126469004131,0.0170049910912,NA
875,0.0158874036978,0.0087491165538,0.0208607679437,0.00708305028815,0.0153911448281,NA
876,-0.0232220638702,0.00333836451995,0.00468080382521,-0.00254054123587,0.0295562748237,NA
877,0.0166601223884,-0.00531003145709,0.0114074317747,0.0131866327854,0.0183249218829,NA
878,-0.0147616097201,-0.00684455016436,0.00183276395624,0.0094849652063,0.0177609203876,NA
879,0.0283048537238,0.0331378638449,0.0347186351686,0.00806314035806,0.0171099840529,NA
880,0.0163029334485,-0.00430826375659,0.00395519296702,0.0111207997643,0.0126687427859,NA
881,-0.00840380397037,0.00302790818105,0.00512027543241,0.00644918630234,0.0141588197939,NA
882,-0.00254996996085,0.00471124943352,-0.00278314370664,0.0100601589235,0.0152115800278,NA
883,0.0573524553043,-0.0327234076244,-0.00579745596319,-0.0503437673069,0.0194621185192,NA
884,-0.0152977200532,0.00893232951807,-0.0117301460507,0.00042635691882,0.0121892313454,NA
885,0.00493709057902,-0.0213593618513,-0.00419659979227,0.0140397866142,0.0134095371934,NA
886,-0.00266214514104,0.00245733010834,0.00736725576647,-0.00170108994338,0.0131033624147,NA
887,-0.0103470650706,0.00125531130805,-0.0153035347849,-0.0427274930137,0.0267033616253,0.796520942978
888,-0.0127439528563,-0.0107721134857,0.00418786661013,0.00309974014824,0.0129030686661,NA
889,-0.00512633823634,-0.00388317975178,0.0203715506246,0.00443749349108,0.0227277809194,NA
890,0.0119389022011,0.00124147439198,0.0205375689462,0.0118692986447,0.0179831460206,NA
891,0.011709254867,-0.0203210687767,0.00368551957415,0.00014922517359,0.0142493345756,NA
892,0.0181224393632,0.000806350473734,0.0054287549209,0.0112533755447,0.0136584248599,NA
893,0.00569470825745,0.00244116654164,0.00904196944842,-2.09438425176e-05,0.014992536887,NA
894,0.0128488695888,-0.00649060074478,0.00320488070941,-0.0330827651399,0.0155094821052,NA
895,0.0271280368818,-0.0208148301421,0.0107055675654,-0.00438457082711,0.0196372685256,NA
896,-0.00964890299638,-0.00371255935268,-0.0104498558135,0.0103692508685,0.0163797198955,NA
897,0.00321206342864,0.00810343531011,-0.00998899206066,-0.000633334417225,0.00379671330273,1.56602040202
898,-0.0228667013389,-0.0205698622935,0.0059898860678,0.0160421889073,0.0259543165379,NA
899,-0.0144355264349,-0.00232541910334,-0.00227742313977,0.000638188995253,0.0146801745928,NA
900,-0.00821614447196,0.0097638457127,0.0402264182688,0.00361653411476,0.0333842641617,NA
901,0.00582736218959,-0.0151391737063,-0.00791283284262,-0.0624558438928,0.0256824628896,NA
902,0.038949309142,-0.0209415602222,-0.00519359552727,-0.0291187447473,0.0118621867193,NA
903,0.0238404883409,-0.017417931728,-0.0111744073557,0.0156375208402,0.0165456009722,NA
904,-0.00180916084924,0.0130983008737,-0.0133448223078,-0.00919186949294,0.00941335119176,0.587355940227
905,0.0221479375546,-0.0130868481328,-0.00653220633433,-0.0355977172411,0.0172641541936,NA
906,0.00283521173265,-0.00253125850035,-0.0126171147494,-0.0458988193624,0.0252703706132,NA
907,0.0182892567649,0.00541507272671,0.0163005557508,0.00689302932969,0.0140053915007,NA
908,0.0158941338457,0.00121792225232,-0.0200241689672,0.0177563719759,0.0195235608265,NA
909,-0.0440758021929,0.00626639373999,-0.0027970448938,-0.013723654581,0.0303500291593,NA
910,0.00401472045444,0.00561480404687,-0.00663162496216,-0.0040919255908,0.00402438787761,0.992635153171
911,0.00167589725876,-0.00710298106556,0.0163598632375,0.0108824607794,0.0203625888138,NA
912,-0.00973366475245,-0.00149306126154,0.0278076502023,0.00685171220809,0.0288267700962,NA
913,0.00271696718162,-0.021258459997,0.00563262033292,0.0139029120356,0.0163159435084,NA
914,-0.0101236921554,0.000826521945536,0.00860260385288,0.00316229945868,0.0138926129903,NA
915,0.00361996767162,0.0126180358858,-0.0170223751453,-0.00185132653193,0.0115638855164,0.122217346455
916,0.0016088700735,0.0211666081735,0.0251315310782,-0.00670690910226,0.0148005672736,NA
917,0.0252570890728,-0.0224643575189,-0.00749906473061,0.0135821428741,0.0141669883671,NA
918,0.0280280025271,-0.0105451074188,-0.0101519527863,-0.0334414629006,0.0149361632145,NA
919,-0.000656384121216,0.0203036528987,0.0230551835663,-0.00704287212484,0.0151634970398,NA
920,0.0228191381943,0.00112206038564,0.0130097263443,0.0107858981469,0.0128824707629,NA
921,0.0069749401568,0.00850637429075,0.0153300023675,0.00368209546808,0.0121757698507,NA
922,-0.00619252785879,0.017327704536,0.019837671536,-0.0115846258226,0.0167723276424,NA
923,0.00837411750523,0.0121660157636,-0.020726235451,0.00679790458786,0.0111497165776,-1.09454770134
924,0.00973620936082,0.0145842900847,0.0215538802697,-0.000339521615803,0.01267285979,NA
925,0.00440928548567,0.00372398524979,0.00610338717613,0.0108094581546,0.0134133494785,NA
926,0.00983220318618,0.00574731615536,0.015940526538,0.00781052388773,0.0113415417801,NA
927,-0.00518296894118,-0.00815417135023,0.00850714630664,0.00462031094533,0.015140406975,NA
928,-0.00500695396986,0.00667132180762,-0.0139778066003,-0.0191363209656,0.0153565167981,0.999090819486
929,-0.00505630583163,0.00626988045337,0.0165337204663,0.0115183483011,0.0240085528799,NA
930,0.0069411184866,0.0381552083105,-0.040067683622,0.000329018995881,0.0195886784113,NA
931,0.0127668244616,0.00454700632882,0.0186297044239,0.00452148212463,0.0125434767695,NA
932,0.0111850683259,-0.0092642330724,0.00746187576391,-0.00330903586769,0.0110132026574,NA
933,0.00314732772081,0.00702528387463,0.0123455189002,-0.00123555264921,0.0138823878971,NA
934,-0.00311920858805,-0.0173671214454,0.000631497401064,0.0120140154426,0.0167858039826,NA
935,0.00135247011644,0.0199818114368,-0.0284123342584,0.0143163234174,0.0205594518009,NA
936,0.0193246111224,0.0129121694611,0.0215362318818,0.00888050394302,0.0137229230176,NA
937,-0.00970876179722,0.0124476532988,-0.0126652890856,-0.0234080079114,0.0181826403835,NA
938,-0.0132692946339,0.000765686308268,-0.00763349186701,-0.051979549908,0.027755738833,NA
939,0.0279021883419,0.0356807444386,0.0367601184323,0.00861050849864,0.0198955451726,NA
940,0.0209940710036,0.0270139657008,0.0260587438218,0.00478187957912,0.0138285035492,NA
941,0.053160141202,-0.0304420922785,-0.00542247084664,-0.0342583707542,0.0117550763658,NA
942,-0.00234957204015,0.00718405421677,-0.0155578862354,0.0119154994601,0.0261102835082,NA
943,0.0253633104068,0.0149907238233,0.0282725681529,0.019281438686,0.0265573616709,NA
944,0.0240880408717,-0.00908601588643,0.00767665655899,-0.00272389435214,0.01283740912,NA
945,-0.00147788911251,-0.00206514939718,0.0111577744741,0.0022762514039,0.0144262436381,NA
946,-0.00834838505608,-0.0037147559739,0.00634644704932,0.00561578919088,0.0108253674152,NA
947,-0.00908407783027,-0.0246983631896,-0.00969220394141,-0.0503152929578,0.0313764461634,NA
948,0.0134424887718,-0.0073115566502,-0.00933223383526,0.0198761606489,0.0228126671598,NA
949,0.00150473217868,-0.000953514206751,0.00575360319568,-0.0151694819608,0.0133544742507,NA
950,0.00429563499567,0.0162739794781,-0.0160806575147,-0.00591124202108,0.00882670272759,0.180780673764
951,0.0204953842113,0.0146412824317,0.0166319632366,0.00869053818995,0.0115438295452,NA
952,0.00262319665537,0.00556208786231,-0.011391022758,-0.0240441617031,0.0137551173617,NA
953,-0.000258767160619,-0.00264031738722,-0.000455244794099,-0.038829738825,0.0171844577777,NA
954,0.0330770600978,-0.0143495169583,-0.00783147069705,-0.0342354030173,0.015542793923,NA
955,-0.00710231713079,-0.00365462026829,-0.00135737928941,-0.047717965389,0.0205465377188,NA
956,0.0159466601361,0.017044676751,0.0208231965066,-0.00210083667731,0.0146900418749,NA
957,0.0181500666372,-0.0100949978863,-0.0197663725212,0.0174705111596,0.0201261533558,NA
958,0.00950416698807,-0.0314979894806,0.00236798575681,0.0177890064361,0.0193632552745,NA
959,0.0245700512034,0.0179603652969,0.0165781518008,0.0100109115707,0.0130375132079,NA
960,0.0148107492438,-0.0128990427963,0.0140818912787,0.0138999978416,0.0203194463645,NA
961,-0.0036150173363,0.0318121436348,-0.041453320891,0.00719102755981,0.0264807263256,NA
962,-0.00396594156845,-0.00372350263291,-0.011585832769,0.00809639949624,0.0144772912541,NA
963,-0.00364961609144,0.0205293715582,-0.0234652006505,0.00273516555773,0.0145168458149,NA
964,0.0232546000205,-0.013646283627,-0.0208145777279,0.018412529074,0.0181257246607,NA
965,-0.0215625158184,0.0275119293122,0.019730378582,-0.000680805245591,0.0245253648946,NA
966,0.0190640413513,0.0118302899308,0.0417902518746,0.0125599562226,0.0284373201719,NA
967,0.00245175169736,0.00273781787269,-0.00329763005487,-0.000764923126772,0.00176607713838,1.22649042598
968,-0.000820814262025,-0.00279157923619,0.00334995247183,0.0022417894385,0.0118171793462,NA
969,-0.00323501327106,-0.0339639341665,-0.0207642631453,0.0293682222865,0.0313141492447,NA
970,0.0223843675812,0.0249529963748,0.0306718930922,0.00494238436309,0.0157631731214,NA
971,0.0112701539323,-0.0118167931878,0.00376241045519,-0.00342756841847,0.0115660875148,NA
972,-0.0130685728926,-0.0170478032498,0.00281033246981,0.00857864934703,0.0133379780575,NA
973,0.00470536209876,0.0115186201289,-0.0138466806743,-0.0057475762927,0.00693373085935,1.3757146055
974,0.00437125086846,-0.000621457036898,-0.0120874910183,-0.0199080032685,0.0179272755681,NA
975,0.0268437670075,0.005080525813,0.0159098067329,0.0124513992343,0.0170291860749,NA
976,0.0131635950676,-0.0179846122812,-0.0134522647877,0.0268667886733,0.028545517775,NA
977,-0.0208438869364,-0.0180092005339,0.00587728254034,0.00581199319929,0.0119749337756,NA
978,-0.00250911502964,-0.00844498055136,-0.00230269601854,0.00863718397514,0.0136403746999,NA
979,-0.0125578712393,-0.0173072501559,-0.0390012351041,0.0292581962921,0.0342442832696,NA
980,0.003217086289,0.013747857983,-0.0136855795961,-0.00416754837152,0.00837579739239,0.816947383749
981,0.0124539708912,-0.0132964238381,-0.00379685367835,-0.0322381872268,0.0161363857852,NA
982,-0.0454738015007,0.003485260281,-0.00532137371783,-0.0678249614849,0.0358085926606,NA
983,-0.0151658253777,0.00228584966337,0.00242840541991,-0.0479485718751,0.0218286752863,NA
984,-0.00568544333242,0.00488314585059,0.015107906824,0.00680334869333,0.0201906982418,NA
985,0.0132921989123,0.0104558516176,0.0163751022809,0.00623604352284,0.0119138911107,NA
986,0.00519133647704,-0.00172148161001,0.0167242353061,0.0103331861883,0.0179578208958,NA
987,0.00225409386457,0.0435525952803,-0.0588142901508,0.0110714792823,0.026558841703,NA
988,0.00724804206656,-0.00161561706008,-0.0463894040494,0.0225384010869,0.0287555057371,NA
989,-0.00947889494546,0.0178762920409,0.00517967014843,-0.00100033901256,0.0122981948504,NA
990,0.00188421737934,0.00853574301926,-0.0150831710707,0.00611195487558,0.0135904428215,-1.64850295266
991,0.00311594971745,0.00369246680182,-0.00580806345156,0.00069899775586,0.00339311118368,-0.838211629406
992,0.0112032415208,0.0369164494333,-0.0453852063772,0.00939662804638,0.0158683173203,NA
993,0.0173583111131,-0.0124114349291,0.0181638993951,0.0123563166622,0.0182020166919,NA
994,-0.00189654987356,-0.0211648854389,-0.00555198558493,0.0132549392517,0.0152621301721,NA
995,-0.00561488900145,0.00935785201489,0.00697401975299,0.00138059783495,0.0115268656512,NA
996,-0.0210160994819,-0.00689669105897,0.0166030085035,0.000705726824687,0.0191404857323,NA
997,-0.0142361863974,-0.0176631693723,0.00450529976177,0.00782431211325,0.0101311475129,NA
